App,Review,Category
Myntra,"very bad experience, i ordered 2 items something prepaid then within 10 mints i cancelled the order n it's been 15 days im still waiting for my refund which i paid from UPI. Customer support is not willing to help at all, they'll give uh dates n extend the dates with time but no help will be provided. Myntra is not myntra it used to be now this is my last order i won't order ever again.... really disappointed",Fashion
Myntra,Best for latest trending fashion,Fashion
Myntra,"This is a very bad service. After placing an order, the delivery partner does not bring the order and returns halfway and the order also gets automatically cancelled without any information from the customer. No message is received. Absolutely rubbish service and even worse customer care",Fashion
Myntra,Superb colour and quality 👍🏻,Fashion
Myntra,Very easy app to use,Fashion
Myntra,Superb product and nice quality I never expected,Fashion
Myntra,Every shopping experience on Myntra is always awesome. The quality of the items are so genuine... thank you so much,Fashion
Myntra,I order a product but it's now more then 1 month but product is still not delivered...if you are not able to deliver then please don't accept a orders.even support is also not available,Fashion
Myntra,Such a bad experience don't expect from you even you guys are not showing my review on the item so bad and return timing also so long shame on you myntra,Fashion
Myntra,"Myntra has always been my fav,easy returns and exchange too",Fashion
Myntra,"Myntra has got worst, they are doing fraud by sending the different product which is cheaper and then the customer care executive is prepared to handle it and deny the concern. doesn't matter you are elite customer or normal they will start treating worst.",Fashion
Myntra,The worst experience order got cancelled itself no reasons were even specified More to it no support or anything Chat help is trash and is literally useless But the call number is more waste There is bot on call so you can't even talk to an actual person for your missing order There is no option like where is my order,Fashion
Myntra,I think this is the best website in India were you can have everything in such a reasonable price!!!,Fashion
Myntra,Very nice online shopping platform delivery service is perfect,Fashion
Myntra,Am happy to members of myntra customer,Fashion
Myntra,Best deal on titan watch compare other online plateform,Fashion
Myntra,My Dream Home for Shopping.,Fashion
Myntra,myntra is always provid quality.,Fashion
Myntra,Don't shop at all They are intentionally sending a cheaper and different product than what you order and then the customer care clearly deny to help.. worst customer experience,Fashion
Myntra,"#platform fee# delivery charge We all know Myntra give us quality products, but some policies are Myntra's have totally unexpected like platform fees, why we pay platform fees I orderd Myntra products so definitely I placed order through Myntra not on Zomato. Now when we return any product they Only pay the product price, platform fees and delivery fees not give us.... incredible business idea! Wah! Wah!",Fashion
Myntra,Best app for shopping. You can get better deal compared to other platform. Use their coupon and save your hard earned money.,Fashion
Myntra,I purchased a track suit worth 2000 and I wore it only for 2 days now it is all covered in fuzz. I was very disappointed because I am a loyal customer of myntra and they should really take customer satisfaction seriously. Hope you will review this,Fashion
Myntra,Worst delivery service and Worst customer care service. Cod Product delivered karke payment lete hai phr app par status cancel dikhate hai return ya exchange ka option hi ni ata hai customer care par call Karo to bar bar koi na koi excuse Bata dete hai .totally froude.,Fashion
Myntra,Myntra is so punctual and serves good quality product to us .I have nice experience of shopping with myntra.,Fashion
Myntra,The quality of the product was better than my expectations and the most important thing was that Myntra provided good service and I thank your entire team for this.,Fashion
Myntra,Excellent collection of all products.,Fashion
Myntra,"Good experience, got genuine products at reasonable price",Fashion
Myntra,Very bad experience with myntra. Almost 10 days late delivery by myntra. And customer cares also dont know about why the product late delivery.,Fashion
Myntra,Very good app he delivered in baan areas order to ❤️❤️,Fashion
Myntra,"The kurta and skirt is beautiful, fabric is also good, just one suggestion order one size plus than you require usually.",Fashion
Myntra,Easy exchanges and returns. Value for money. Amazing variety.,Fashion
Myntra,Wonderful experience...the best shopping app,Fashion
Myntra,Very good platform to buy clothes.The quality and the fitting of the products is superb,Fashion
Myntra,"I palced an order of Reebok shoes from Myntra. I ordered one pare of shoe,they sent it two.both were in same packet. Myntra when i have already made payment online then why are you sending me shoe that is of cod. I made two transactions. When I put it into the return courior boy refused to take second pair of shoe, even there is no Cx care number is working n abling me to directly talk to the team. What is this Myntra. If somehow I could not get that shoe returned that would be your fault.",Fashion
Myntra,Very good online shopping platform,Fashion
Myntra,Best shopping app and biggest discount offers only on Myntra Thanks 🙏🏻👍🏻,Fashion
Myntra,"Coustomer service bahot bekar hai, koi help nhi karte, time par deliver bhi nhi karte product",Fashion
Myntra,fast servis & new fation,Fashion
Myntra,Good app for online shopping,Fashion
Myntra,Best product quality and fast services,Fashion
Myntra,Bohut mast product hai sar aap ka,Fashion
Myntra,This shopping app is awesome,Fashion
Myntra,No smart phone no samsung watch fe bad app 0 rating 🥵🥵🥵😡😡 please update all products 🙏 😀 I'm next time 5 rating,Fashion
Myntra,"I ordered a skort on sale but received a weird looking jeans which was not even my size. I did not expect it from myntra, Overall very bad experience.",Fashion
Myntra,"Myntra delivers the item in good quality,speedy delivery and my favorite online shopping app for choices of variety .",Fashion
Myntra,I am never ordering again from myntra... myntra has the worst delivery system. They show false delivery updates and orders keep getting delayed. I wanted a dress for an occasion so I ordered it 2weeks before the occasion . Now the order is delayed and the customer service is useless. Few months back I ordered a dress for a party and order was confirmed and after 15 days it got cancelled by its own. Myntra is worst. Think twice before ordering from here. I'm uninstalling myntra ri8 now.,Fashion
Tata Cliq,Excellent and many more offers is expected including best offer coupons,Fashion
Tata Cliq,never buy from Tata cliq they do not refund the money after returning the product. Order no 13474492,Fashion
Tata Cliq,"Very bad experience, customer service is not responding on any complaint. I have ordered a pair of juties, i received different sizes of juties, but the status of the this order is showing that it is not delivered. NOW how can I return the product. Customer service is not resolving my problem.This app is useless, really frustrating experience. 😤",Fashion
